Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
1-April-2020,19.3,19.45,18.6,19.3,19.1477556997295,98338,441,1882952,29947,30.45,0.85,0
3-April-2020,19.9,19.9,19,19.5,19.4368557334601,122038,487,2372035,36560,29.96,0.9,-0.4
7-April-2020,19.9,20.8,19.55,20.05,19.8914709456611,120963,593,2406132,35630,29.46,1.25,0.15
8-April-2020,19.85,22.6,19.5,19.85,20.0300646844234,151041,656,3025361,45997,30.45,3.1,0
9-April-2020,21.4,21.95,20.6,21.25,21.0407090914353,241887,1163,5089474,69555,28.76,1.35,-0.15
13-April-2020,21.25,21.4,20.25,20.75,20.709301025684,71562,360,1481999,33629,46.99,1.15,-0.5
15-April-2020,20.7,21.25,20.45,20.55,20.8375883596084,123501,526,2573463,47522,38.48,0.8,-0.15
16-April-2020,21.3,21.3,20.2,20.75,20.6307994389902,71300,324,1470976,35742,50.13,1.1,-0.55
17-April-2020,21.2,21.5,20.8,21.15,21.1049842305308,185485,776,3914658,56144,30.27,0.7,-0.05
20-April-2020,21.45,22.9,21.1,22.45,22.121404783262,1129313,1493,24981990,81481,7.22,1.8,1
21-April-2020,21.9,22.1,20.7,21.1,21.3653725950343,1707041,2057,36471567,81938,4.8,1.4,-0.8
22-April-2020,21.5,21.7,20.95,21.35,21.2136957435294,661534,695,14033581,93690,14.16,0.75,-0.15
23-April-2020,21.4,22.1,21.25,21.4,21.7118643162165,935764,950,20317181,110948,11.86,0.85,0
24-April-2020,21.5,21.6,20.95,21.05,21.3330467794485,880579,1086,18785433,43356,4.92,0.65,-0.45
27-April-2020,21.75,21.75,20.85,21.05,21.1106002177562,2074797,1517,43800210,67279,3.24,0.9,-0.7
28-April-2020,21,21.5,20.75,21.05,21.1308309974063,2654906,1323,56100370,96859,3.65,0.75,0.05
29-April-2020,21.2,21.4,21.1,21.25,21.2374592276311,841256,680,17866140,77123,9.17,0.3,0.05
30-April-2020,21.5,21.9,21.35,21.5,21.6132480147663,944851,889,20421299,80185,8.49,0.55,0
4-May-2020,21.5,21.5,20.25,20.75,20.8094273506015,4024906,2416,83755989,129946,3.23,1.25,-0.75
5-May-2020,21.35,21.35,20.25,20.55,20.9270617918218,1311905,1102,27454317,60865,4.64,1.1,-0.8
6-May-2020,20.9,20.9,20.25,20.35,20.5332019882655,254292,581,5221429,46982,18.48,0.65,-0.55
7-May-2020,20.4,20.65,20.25,20.35,20.4702395768513,128560,347,2631654,32144,25,0.4,-0.05
8-May-2020,20.55,20.55,20,20.1,20.3366704583646,464172,465,9439713,55016,11.85,0.55,-0.45
11-May-2020,20.3,20.35,19.4,19.95,20.0361190549122,388493,605,7783892,61712,15.88,0.95,-0.35
12-May-2020,20,20.3,19.4,20.05,19.7147103738155,2010350,1432,39633468,123370,6.14,0.9,0.05
13-May-2020,21.8,21.8,20.45,20.85,20.7471393036238,880817,829,18274433,66544,7.55,1.35,-0.95
14-May-2020,21,21,20.3,20.5,20.5437832103019,335551,922,6893487,35188,10.49,0.7,-0.5
15-May-2020,21.25,21.25,20.15,20.25,20.2973535599601,180620,340,3666108,43805,24.25,1.1,-1
18-May-2020,20.25,20.25,19.2,19.35,19.4434594704178,217039,436,4219989,41552,19.14,1.05,-0.9
19-May-2020,19.2,20.2,19.2,19.45,19.6987026454798,555438,904,10941408,54087,9.74,1,0.25
20-May-2020,19.45,19.6,19.35,19.4,19.4533371602676,90586,234,1762200,25721,28.39,0.25,-0.05
21-May-2020,19.4,20.1,19.4,19.5,19.8203180104379,738655,1107,14640377,127878,17.31,0.7,0.1
22-May-2020,19.55,20.35,19.55,19.6,19.9440181951387,1045554,1049,20852548,107111,10.24,0.8,0.05
26-May-2020,19.9,20,19.55,19.65,19.7557357873867,361633,438,7144326,19282,5.33,0.45,-0.25
27-May-2020,19.75,20.05,19.4,19.85,19.6260405275847,459983,490,9027645,57255,12.45,0.65,0.1
28-May-2020,20.4,20.45,19.95,20.05,20.2496142440936,770565,652,15603644,97240,12.62,0.5,-0.35
29-May-2020,20.7,20.8,19.75,20.3,20.3486551761994,637630,1164,12974913,107618,16.88,1.05,-0.4
1-June-2020,24.35,24.35,23.55,24.35,24.1948246723449,446735,1001,10808675,250760,56.13,0.8,0
2-June-2020,25.9,29.2,25.75,28.95,27.7411437033891,2185112,4795,60617506,498628,22.82,3.45,3.05
3-June-2020,30.6,31.8,30.3,31.8,31.5771826303927,750253,1117,23690876,457235,60.94,1.5,1.2
4-June-2020,34.3,34.95,33.15,34.95,34.2978224880727,1544561,3803,52975079,579069,37.49,1.8,0.65
5-June-2020,36.25,38.4,35.8,38.4,37.8472727700942,1443626,3095,54637307,515400,35.7,2.6,2.15
8-June-2020,39.8,40.3,37.1,37.3,38.7975430094121,1407657,3777,54613633,494589,35.14,3.2,-2.5
9-June-2020,37.9,37.9,35.45,35.45,35.9774200312631,629496,1755,22647642,249471,39.63,2.45,-2.45
10-June-2020,34.3,34.5,33.7,33.7,33.8402543075743,385832,828,13056653,190411,49.35,0.8,-0.6
11-June-2020,32.9,33.8,32.05,32.05,32.7732349300606,494428,1455,16204005,146729,29.68,1.75,-0.85
12-June-2020,30.45,32.45,30.45,31.65,30.9511834478029,466645,1147,14443215,183026,39.22,2,1.2
15-June-2020,31.9,33.2,30.9,33.2,32.3950411311256,510076,1799,16523933,182927,35.86,2.3,1.3
16-June-2020,34.15,34.4,31.6,32.05,33.1513450804422,456850,1457,15145192,138608,30.34,2.8,-2.1
17-June-2020,31.9,32.75,31.2,31.9,31.9606863385548,287788,1490,9197902,123999,43.09,1.55,0
18-June-2020,31.85,32.15,31,31.9,31.6920658401428,425880,1393,13497017,132848,31.19,1.15,0.05
19-June-2020,32.2,32.4,31.55,31.7,31.9199893526462,379437,1625,12111625,196850,51.88,0.85,-0.5
22-June-2020,32.65,33.25,31.5,32.9,32.3515639068455,272107,938,8803087,88813,32.64,1.75,0.25
23-June-2020,33.85,34.5,33.7,34.45,34.3218558553299,616686,1130,21165808,210663,34.16,0.8,0.6
24-June-2020,36.15,36.15,35.2,36.15,36.090002522636,701647,1300,25322442,518354,73.88,0.95,0
25-June-2020,37.95,37.95,37,37.95,37.7987979802932,509975,976,19276442,243616,47.77,0.95,0
26-June-2020,39.8,39.8,39.2,39.8,39.7666705472446,240514,554,9564441,220295,91.59,0.6,0
29-June-2020,41.75,41.75,38.6,41.75,41.0863124112566,2543852,6829,104517498,803470,31.58,3.15,0
30-June-2020,43.75,43.8,43.25,43.8,43.7208071809603,694169,1408,30349629,402189,57.94,0.55,0.05
1-July-2020,45.9,45.95,44.7,45.95,45.761333362662,1591165,2899,72813832,724220,45.52,1.25,0.05
2-July-2020,48.2,48.2,48.2,48.2,48.1999952672244,84517,267,4073719,84507,99.99,0,0
3-July-2020,50.6,50.6,50.6,50.6,50.5999906797564,64376,268,3257425,64376,100,0,0
6-July-2020,53.1,53.1,53.1,53.1,53.0999937451786,47963,228,2546835,47963,100,0,0
7-July-2020,55.75,55.75,50.45,50.45,52.9143989135298,1131002,2839,59846291,764307,67.58,5.3,-5.3
8-July-2020,47.95,47.95,47.95,47.95,47.9499995654592,460256,581,22069275,456310,99.14,0,0
9-July-2020,45.6,45.6,45.6,45.6,45.5999974541319,235676,492,10746825,235675,100,0,0
10-July-2020,43.35,43.35,43.35,43.35,43.349999045674,523930,1134,22712365,523586,99.93,0,0
13-July-2020,41.5,43.35,41.2,41.2,41.6175132278497,1257952,1557,52352834,543498,43.2,2.15,-0.3
14-July-2020,39.15,39.15,39.15,39.15,39.1499983412909,391871,393,15341749,391871,100,0,0
15-July-2020,37.2,41.1,37.2,39.9,39.2039628311136,3978166,6590,155959872,860002,21.62,3.9,2.7
16-July-2020,40.25,40.5,38.1,38.3,38.7823500886842,457804,1612,17754715,179985,39.31,2.4,-1.95
17-July-2020,38.45,39.7,36.8,38.1,38.343577845523,370670,1431,14212814,120385,32.48,2.9,-0.35
20-July-2020,38.45,40,37.45,40,38.9389739384503,1082898,2643,42166937,453404,41.87,2.55,1.55
21-July-2020,41.7,41.7,39.15,39.45,40.4082267663532,912728,3295,36881720,346411,37.95,2.55,-2.25
22-July-2020,39.9,40,38.55,38.8,39.156618395904,573432,1231,22453658,171933,29.98,1.45,-1.1
23-July-2020,38.9,39.55,38.75,39.1,39.1166345404141,369376,1504,14448746,164000,44.4,0.8,0.2
24-July-2020,39.5,39.55,38.1,38.4,38.5808902669375,561180,971,21650824,119649,21.32,1.45,-1.1
27-July-2020,39.7,39.7,36.6,36.9,37.4045722588719,377144,1159,14106910,75138,19.92,3.1,-2.8
28-July-2020,36.9,38.7,36.5,38.25,37.8570213107517,1121265,2491,42447753,296549,26.45,2.2,1.35
29-July-2020,40.15,40.15,39.3,40.15,40.0527177489133,1158054,2198,46383210,888294,76.71,0.85,0
30-July-2020,41.4,42.15,40,40.55,41.5097110993404,1897365,5446,78759073,767217,40.44,2.15,-0.85
31-July-2020,40.7,40.7,38.6,38.7,38.982865887031,268587,1087,10470291,110888,41.29,2.1,-2
3-August-2020,38.6,40.5,38,39.35,39.5535436184699,490572,2353,19403861,213021,43.42,2.5,0.75
4-August-2020,39.35,39.7,37.95,38.55,38.5336352526777,208665,762,8040621,57351,27.48,1.75,-0.8
5-August-2020,38.75,40.25,38.6,38.95,39.196081973465,548031,1159,21480668,112324,20.5,1.65,0.2
6-August-2020,38.95,40.55,38.8,39.3,39.6687605307013,434444,1350,17233855,133256,30.67,1.75,0.35
7-August-2020,39.5,41.45,38.85,40.3,40.2135187568429,416488,1471,16748448,118213,28.38,2.6,0.8
10-August-2020,40.95,41.05,39.7,39.8,40.1663641001603,386141,1698,15509880,242827,62.89,1.35,-1.15
11-August-2020,40.15,40.7,39.55,39.8,40.0166966724171,212737,703,8513032,71385,33.56,1.15,-0.35
12-August-2020,39.8,40.3,39.5,39.95,39.9249552868316,149844,571,5982515,58582,39.1,0.8,0.15
13-August-2020,40.25,40.35,39.5,39.65,39.78351906758,342335,645,13619291,57885,16.91,0.85,-0.6
14-August-2020,39.65,39.95,38.65,38.85,39.432257723749,246124,569,9705225,87362,35.5,1.3,-0.8
17-August-2020,39.05,39.1,38.4,38.6,38.6823680892728,111837,326,4326120,43737,39.11,0.7,-0.45
18-August-2020,38.6,40.15,38.5,39.65,39.3652896118077,246347,605,9697521,154050,62.53,1.65,1.05
19-August-2020,40.15,40.7,39.65,39.85,40.1966413502779,504548,2388,20281135,244724,48.5,1.05,-0.3
20-August-2020,39.85,40,39.25,39.35,39.5698065183241,251445,606,9949630,93469,37.17,0.75,-0.5
21-August-2020,39.45,43.25,39.45,43.25,42.6337691485591,1814301,3007,77350490,820314,45.21,3.8,3.8
24-August-2020,44.8,45.2,41.85,42.15,42.9638405015557,644395,2107,27685684,235001,36.47,3.35,-2.65
25-August-2020,42.6,43,41.4,41.85,41.9422798543725,689430,1376,28916266,128822,18.69,1.6,-0.75
26-August-2020,41.5,42.5,41.4,41.65,41.7275337263624,514805,1115,21481543,74577,14.49,1.1,0.15
27-August-2020,41.65,42.15,41,41.25,41.3965621896708,823722,1233,34099259,96139,11.67,1.15,-0.4
28-August-2020,41.65,42.25,41.3,41.55,41.9167749372818,423322,1931,17744293,254962,60.23,0.95,-0.1
31-August-2020,42,42.35,37.6,39.35,39.8383081193701,970494,3659,38662839,417605,43.03,4.75,-2.65
1-September-2020,38.3,39.55,38.3,38.8,38.6876609649311,372752,1907,14420903,143239,38.43,1.25,0.5
2-September-2020,38.8,41,38.7,39.5,39.5474971867563,487871,1073,19294077,57564,11.8,2.3,0.7
3-September-2020,39.95,39.95,38.95,39.1,39.3422713934878,409634,1315,16115932,191474,46.74,1,-0.85
4-September-2020,38.7,39.05,37.45,38.4,38.3816007586486,397549,774,15258567,62986,15.84,1.6,-0.3
7-September-2020,39.05,39.1,38.1,38.5,38.4324903660886,249120,599,9574302,43726,17.55,1,-0.55
8-September-2020,38.9,38.9,37.65,38.15,38.0193910670278,770561,1489,29296260,170614,22.14,1.25,-0.75
9-September-2020,36.7,38,36.7,37.25,37.416032329188,805959,1892,30155788,137474,17.06,1.3,0.55
10-September-2020,37.3,38.4,37.15,37.9,37.6061152754687,558176,739,20990831,69757,12.5,1.25,0.6
11-September-2020,38.4,38.4,37.7,38,37.9080673338113,99029,648,3753998,47268,47.73,0.7,-0.4
14-September-2020,38.5,38.5,37.5,37.6,37.9174464038071,553071,1545,20971040,162532,29.39,1,-0.9
15-September-2020,37.3,38,37.3,37.6,37.8376417694584,432833,628,16377380,92928,21.47,0.7,0.3
16-September-2020,37.65,38.15,37.45,37.75,37.7368325386102,330094,600,12456702,61448,18.62,0.7,0.1
17-September-2020,37.6,37.8,37.4,37.45,37.6095765030132,340333,937,12799780,79521,23.37,0.4,-0.15
18-September-2020,38,38,37,37.1,37.3350547971735,201379,409,7518496,52703,26.17,1,-0.9
21-September-2020,37.6,39.05,35.65,35.95,37.6084547618924,383902,1661,14437961,151317,39.42,3.4,-1.65
22-September-2020,35.95,36.95,34,35.1,34.7265575802653,403350,2589,14006957,108356,26.86,2.95,-0.85
23-September-2020,35.95,35.95,34,34.45,34.940183721427,252774,1121,8831970,98577,39,1.95,-1.5
24-September-2020,33.9,34.5,32.75,32.85,33.3756089853317,75946,487,2534744,37245,49.04,1.75,-1.05
25-September-2020,33.7,34.2,32.2,33.9,33.0662566427424,450868,1195,14908517,161283,35.77,2,0.2
28-September-2020,33.95,35.55,33.95,35.05,34.9028878193262,81030,403,2828181,21770,26.87,1.6,1.1
29-September-2020,35.75,36.3,35.1,35.4,35.7023231362339,79892,318,2852330,31126,38.96,1.2,-0.35
30-September-2020,35.05,35.5,34.65,34.75,34.9918917399736,71162,573,2490093,34921,49.07,0.85,-0.3
1-October-2020,34.6,35.55,33.95,34.85,35.0297177879133,168384,813,5898444,68845,40.89,1.6,0.25
5-October-2020,34.85,35.1,34.3,34.45,34.7046846623275,88651,801,3076605,36556,41.24,0.8,-0.4
6-October-2020,34.6,35.05,34.5,34.65,34.6873516059795,52647,249,1826185,33004,62.69,0.55,0.05
7-October-2020,34.95,35.1,34.1,34.25,34.3075044792212,63069,528,2163740,37041,58.73,1,-0.7
8-October-2020,34.8,34.85,34.2,34.35,34.524734754657,69841,558,2411242,35952,51.48,0.65,-0.45
9-October-2020,34.9,35.25,34.2,34.7,34.6152681096164,134031,732,4639519,66414,49.55,1.05,-0.2
12-October-2020,34.95,35.6,34.55,34.65,35.0073474628664,126166,720,4416737,66444,52.66,1.05,-0.3
13-October-2020,34.5,34.75,34,34.1,34.3146755194522,434063,845,14894731,38681,8.91,0.75,-0.4
14-October-2020,34.1,35.05,33.6,34.5,34.026207617189,130153,542,4428613,28560,21.94,1.45,0.4
15-October-2020,34.25,34.85,33.35,33.6,34.3192954960188,364966,893,12525376,41711,11.43,1.5,-0.65
16-October-2020,35,39.65,35,38.85,37.7449028927073,1365088,7239,51525114,529710,38.8,4.65,3.85
19-October-2020,38.45,38.9,37.35,37.8,38.0449604427856,250776,1017,9540763,84700,33.78,1.55,-0.65
20-October-2020,38,38.1,37.45,37.6,37.691653122404,138435,763,5217844,64965,46.93,0.65,-0.4
21-October-2020,38.1,38.8,36.8,37.6,37.9889225053904,2507697,3194,95264707,239306,9.54,2,-0.5
22-October-2020,37.15,39.6,37.15,39.2,38.7358478124691,1334564,2870,51695468,299742,22.46,2.45,2.05
23-October-2020,39.35,40.8,38.8,39.75,39.6693246826914,765107,3000,30351278,283714,37.08,2,0.4
26-October-2020,40.2,40.35,38.25,38.6,38.8351757251243,1328979,2473,51611133,197285,14.84,2.1,-1.6
27-October-2020,38.95,38.95,37.5,37.85,38.0897484328481,534728,784,20367655,48322,9.04,1.45,-1.1
28-October-2020,37.6,37.95,37.05,37.25,37.3887887172154,193002,764,7216111,101545,52.61,0.9,-0.35
29-October-2020,36.6,37.8,36.35,36.85,36.8805522416446,115674,775,4266121,55335,47.84,1.45,0.25
30-October-2020,37.1,37.1,36.3,36.45,36.5824747231584,41540,275,1519636,21761,52.39,0.8,-0.65
2-November-2020,37,37.35,36.1,36.5,36.6541954200844,1880646,2429,68933566,105099,5.59,1.25,-0.5
3-November-2020,37,37,36,36.15,36.5668536755539,1748580,2497,63940069,149665,8.56,1,-0.85
4-November-2020,36.05,36.9,35.6,35.85,36.2747357485298,734433,1194,26641363,103301,14.07,1.3,-0.2
5-November-2020,35.65,36.75,35.65,36.25,36.2049778897622,315917,885,11437768,91864,29.08,1.1,0.6
6-November-2020,36.5,36.65,36.1,36.25,36.3600738726885,126163,707,4587296,74497,59.05,0.55,-0.25
9-November-2020,36.3,37.1,36.3,36.8,36.8496119829932,357974,576,13191203,47579,13.29,0.8,0.5
10-November-2020,37.4,37.55,36.45,36.95,37.094334620316,690245,1314,25604179,102830,14.9,1.1,-0.45
11-November-2020,36.6,38.35,36.6,37.6,37.6015088975754,1060907,1955,39891704,139760,13.17,1.75,1
12-November-2020,37.2,37.9,36.95,37.1,37.1322421240126,572087,1056,21242873,90603,15.84,0.95,-0.1
13-November-2020,37.3,37.3,36.6,37,36.892956428567,478777,956,17663499,77852,16.26,0.7,-0.3
14-November-2020,37.2,37.45,37,37.3,37.2746680429785,63939,405,2383305,46298,72.41,0.45,0.1
17-November-2020,37.6,37.65,37.15,37.45,37.3406530460496,462632,843,17274981,90837,19.63,0.5,-0.15
18-November-2020,37.45,38.45,37,37.7,37.7236225465682,581889,1603,21950961,145729,25.04,1.45,0.25
19-November-2020,37.7,38.2,36.85,37.35,37.59195799786,983188,1739,36959962,168013,17.09,1.35,-0.35
20-November-2020,37.35,38.45,37,37.4,37.6602167631409,534685,1235,20136353,159242,29.78,1.45,0.05
23-November-2020,37.5,38.5,37.35,38.1,38.0248144667125,460699,1273,17517994,128967,27.99,1.15,0.6
24-November-2020,38.2,38.45,37.55,37.75,37.8604360086509,334764,1073,12674311,94569,28.25,0.9,-0.45
25-November-2020,38.2,39.15,37.55,37.9,38.0916090203032,400430,1040,15253023,63474,15.85,1.6,-0.3
26-November-2020,38.3,38.3,37.65,37.95,37.9671409689353,270854,861,10283552,74833,27.63,0.65,-0.35
27-November-2020,37.95,38.8,37.85,38.1,38.2485669543328,409966,1160,15680612,158058,38.55,0.95,0.15
1-December-2020,38.55,39.2,37.95,38.45,38.3963415383481,325492,1276,12497702,188391,57.88,1.25,-0.1
2-December-2020,38.6,38.75,37.95,38.1,38.3560243414376,243371,1033,9334744,108149,44.44,0.8,-0.5
3-December-2020,38.5,39.5,38.1,39.2,38.9406181006991,521792,1789,20318903,310164,59.44,1.4,0.7
4-December-2020,39.65,40.3,39,39.7,39.8566333036094,719958,1869,28695102,254128,35.3,1.3,0.05
7-December-2020,39.75,41.95,39.75,41.3,41.241499126735,1142265,2692,47108721,619499,54.23,2.2,1.55
8-December-2020,41.85,43.3,40.4,42.5,42.1333776561947,2478781,2846,104439416,498463,20.11,2.9,0.65
9-December-2020,42.9,43.05,41.5,41.9,42.0110594807883,1957506,2489,82236901,646718,33.04,1.55,-1
10-December-2020,41.55,41.55,40.05,40.6,40.6694626736913,908796,2209,36960245,329828,36.29,1.5,-0.95
11-December-2020,41.9,42,40.25,40.95,41.29529386513,759413,1873,31360183,215004,28.31,1.75,-0.95
14-December-2020,40.95,41.9,40.55,41.1,40.9562874652664,313457,756,12838035,83625,26.68,1.35,0.15
15-December-2020,41.15,43.85,40.4,42.4,42.3805553629232,1341069,4001,56835249,507752,37.86,3.45,1.25
16-December-2020,42.8,43.8,42.1,42.25,42.8267681801403,541800,2375,23203543,266511,49.19,1.7,-0.55
17-December-2020,42,42.45,41,41.2,41.5240583916576,326622,1414,13562671,172002,52.66,1.45,-0.8
18-December-2020,41.8,41.8,40,40.5,40.4314791995984,241029,1247,9745159,112866,46.83,1.8,-1.3
21-December-2020,40.55,41.7,37.2,38.1,39.236002604792,520579,2795,20425439,199301,38.28,4.5,-2.45
22-December-2020,37.25,37.6,30.8,33.85,33.0056356277369,4389928,12192,144892364,1399764,31.89,6.8,-3.4
23-December-2020,34.2,34.25,32.7,32.9,33.3632036945999,1537812,5440,51306335,814242,52.95,1.55,-1.3
24-December-2020,33.25,33.7,31.7,31.9,32.6739778218353,1520234,6389,49672092,851462,56.01,2,-1.35
28-December-2020,32,33,31.65,31.95,32.3763916435133,1381011,4503,44712153,757941,54.88,1.35,-0.05
29-December-2020,31.9,32.25,31.45,31.5,31.7977899681739,1180164,4295,37526607,716961,60.75,0.8,-0.4
30-December-2020,31.75,31.75,30.85,30.9,31.0714865812179,1079867,4484,33553073,741459,68.66,0.9,-0.85
31-December-2020,31.4,31.9,31,31.1,31.3501845486777,1347341,3547,42239389,525755,39.02,0.9,-0.3
1-January-2021,31.55,32.45,31.45,32.3,32.0489383304073,1869414,4628,59912734,1088023,58.2,1,0.75
4-January-2021,32.65,32.85,31.8,32,32.2299483054106,1927281,10298,62116167,915262,47.49,1.05,-0.65
5-January-2021,31.95,32.2,31,31.75,31.8043241416722,1319892,3742,41978273,779556,59.06,1.2,-0.2
6-January-2021,32,32.1,31.55,31.7,31.8289804537182,1151728,3341,36658328,581490,50.49,0.55,-0.3
7-January-2021,32,32,31.4,31.5,31.7036291442336,1170331,3813,37103740,639233,54.62,0.6,-0.5
8-January-2021,31.85,31.85,31.25,31.55,31.6382004295278,1430408,3223,45255535,622224,43.5,0.6,-0.3
11-January-2021,31.85,31.85,31.1,31.15,31.3459460399289,920236,3116,28845668,488117,53.04,0.75,-0.7
12-January-2021,31.15,32.45,30.8,32.15,31.5588646432933,1925069,4677,60752992,705302,36.64,1.65,1
13-January-2021,32.45,32.65,31.25,31.55,32.0188489857769,2316305,4876,74165420,874607,37.76,1.4,-0.9
14-January-2021,31.65,32.1,31.2,31.35,31.5427533222106,1283257,3169,40477459,457944,35.69,0.9,-0.3
15-January-2021,31.3,31.5,30.45,30.6,30.9373845705706,1644403,5394,50873528,872249,53.04,1.05,-0.7
18-January-2021,31.15,31.15,29.8,29.9,30.1996619389602,1048923,2185,31677120,398520,37.99,1.35,-1.25
19-January-2021,30.2,30.25,29.15,29.25,29.6897601435069,2388178,7117,70904432,1311457,54.91,1.1,-0.95
20-January-2021,29.25,29.75,28.2,28.35,28.892505729559,2763738,7483,79851316,1165410,42.17,1.55,-0.9
21-January-2021,28.6,28.8,27.1,27.2,27.9036206711061,3690117,9745,102967625,1697132,45.99,1.7,-1.4
22-January-2021,27.6,28.4,27,27.3,27.754342985397,2707124,6309,75134448,668313,24.69,1.4,-0.3
25-January-2021,27.45,27.95,26.45,26.8,26.8998320909813,992204,1660,26690121,346037,34.88,1.5,-0.65
27-January-2021,27.15,28.1,26.35,27.7,27.4815514706109,1297556,2100,35658852,333429,25.7,1.75,0.55
28-January-2021,27.85,28.75,27.5,28.3,28.1883971563919,1231112,2211,34703074,329675,26.78,1.25,0.45
29-January-2021,28.9,28.9,27.35,27.75,28.0451710644665,1341921,2015,37634404,354423,26.41,1.55,-1.15
1-February-2021,28.7,32.7,28.7,31,30.9481989088079,5895204,10284,182445946,1110688,18.84,4,2.3
2-February-2021,32.2,32.25,29.7,30.05,30.6782894332064,3510696,7586,107702148,1226492,34.94,2.55,-2.15
3-February-2021,30.2,30.4,29.6,29.9,29.9949071415137,1589677,4099,47682214,541992,34.09,0.8,-0.3
4-February-2021,29.9,31.6,29.7,30.65,30.6160683430837,1140130,2210,34906298,346358,30.38,1.9,0.75
5-February-2021,30.95,31.4,29.25,29.85,30.62379178642,1100178,2252,33691622,460694,41.87,2.15,-1.1
8-February-2021,29.95,30.1,29.4,29.5,29.7804316249333,541813,1308,16135425,231034,42.64,0.7,-0.45
9-February-2021,29.95,31.4,29.1,30.1,30.3221156559962,2763644,5414,83799533,1009490,36.53,2.3,0.15
10-February-2021,30.25,30.4,29.45,29.65,29.9758347664904,657639,1239,19713278,285076,43.35,0.95,-0.6
11-February-2021,29.65,30.15,29.5,29.65,29.825004221838,420433,1015,12539416,205417,48.86,0.65,0
12-February-2021,29.7,29.85,28.8,29,29.2070709904744,944507,1430,27586283,314976,33.35,1.05,-0.7
15-February-2021,29.35,29.4,28.8,28.95,29.0175816712775,1001270,1243,29054434,195413,19.52,0.6,-0.4
16-February-2021,29.3,29.5,28.65,28.8,29.0239494450122,1009752,2770,29306991,342409,33.91,0.85,-0.5
17-February-2021,28.9,31.3,28.7,30.7,30.542091053886,2655790,4127,81113380,749386,28.22,2.6,1.8
18-February-2021,31.5,33,31.05,32.35,32.2647465366249,4960046,6340,160034627,997174,20.1,1.95,0.85
19-February-2021,32.45,32.95,30.7,31.45,32.0444096376801,2343095,3242,75083096,533060,22.75,2.25,-1
22-February-2021,31.2,31.7,29.35,30.15,30.7780155473849,1989788,4252,61241726,788228,39.61,2.35,-1.05
